
20,upload,10,1,5,2.18,4.587155963302752,1,0,1,0
21,upload,10,5,5,8.66,5.773672055427252,5,0,5,0
22,upload,10,50,5,104.46,4.786521156423512,50,0,50,0
23,upload,50,1,5,39.15,1.277139208173691,1,0,1,0
24,upload,50,5,5,166.59,1.500690317546071,5,0,5,0
